No,Time,Sample Type,Label,6Li (KED),23Na (KED) [ppb],24Mg (KED) [ppb],27Al (KED) [ppb],39K (KED) [ppb],44Ca (KED) [ppb],32S (KED) [ppb],51V (KED) [ppb],52Cr (KED) [ppb],55Mn (KED) [ppb],57Fe (KED) [ppb],59Co (KED) [ppb],60Ni (KED) [ppb],63Cu (KED) [ppb],66Zn (KED) [ppb],71Ga (KED) [ppb],72Ge (KED) [ppb],75As (KED) [ppb],77Se (KED) [ppb],88Sr (KED) [ppb],95Mo (KED) [ppb],105Pd (KED) [ppb],107Ag (KED) [ppb],111Cd (KED) [ppb],182W (KED) [ppb],45Sc (KED),208Pb (KED) [ppb],89Y (KED),113In (KED),209Bi (KED),238U (KED) [ppb],159Tb (KED),Date,Notes,Type,31P (KED) [ppb],90Zr (KED) [ppb],115In (KED),118Sn (KED) [ppb],130Te (KED) [ppb],47Ti (KED) [ppb],195Pt (KED) [ppb],232Th (KED) [ppm],45Sc (KED) [ppb]
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20251217.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20251217.csv,,,,,,,,,,
47,,,3,128.8%,67.69152578,48.35679747,46.99356485,53.24626203,52.98641452,1070.06645,42.85882363,43.83529027,43.14104565,43.10881125,42.79028763,43.29243731,44.67876271,51.46085413,45.89936383,44.76051878,45.22396636,45.86462535,49.97312691,308.1777916,227.4760439,242.3071644,286.5675444,49.30034999,121.6%,44.40025753,112.8%,318.9%,112.3%,43.57714702,112.1%,,ECAL_Bloom(Prather)_20251217.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20251217.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20251217.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20251217.csv,,,,,,,,,,
47,,,4,123.0%,75.66992772,49.76912307,46.84279266,53.2161052,54.4375426,1166.897114,42.13549342,42.82073329,44.36059844,43.33397541,41.75027511,43.35699989,43.39663762,50.28950557,46.63914225,44.46482357,44.19450601,44.64503323,49.92201002,343.3621963,225.1267601,247.4853358,267.4865385,42.77403028,123.1%,44.42397301,112.3%,324.3%,114.0%,41.26142494,113.6%,,ECAL_Bloom(Prather)_20251217.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20251217.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20251217.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20251217.csv,,,,,,,,,,
47,,,5,124.4%,81.16155567,52.58041029,47.60753767,55.50897176,54.94951865,1157.614905,43.10330869,42.58157219,43.76374092,43.54298674,41.54446556,43.78950699,44.14885115,49.12032219,46.47287553,45.69562405,44.65761785,45.19053892,49.22632106,313.8951947,223.7790374,264.8971656,282.4549828,42.53750179,120.5%,41.63226325,114.1%,310.5%,115.1%,42.53689471,115.5%,,ECAL_Bloom(Prather)_20251217.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20251217.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20251217.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20251217.csv,,,,,,,,,,
,,,Mean:,126.1%,72.85870309,49.93100628,47.26764817,53.80638368,53.96508997,1258.232609,42.90422862,43.15000519,43.88762279,43.57290589,42.08517915,43.82806618,44.2777462,50.21158632,46.20548788,45.60230265,44.78086833,45.14313822,49.45553081,336.9913665,230.2654886,252.3120835,278.4410667,43.58276469,121.8%,43.42459154,113.1%,317.8%,113.4%,42.76257649,113.4%,,ECAL_Bloom(Prather)_20251217.csv,,,,,,,,,,
,,,RSD [%]:,1.90569859,7.668359777,3.194659609,1.75904991,1.794282266,1.445506818,16.32867079,1.353326114,1.193307698,1.587258613,0.924366062,1.250024046,1.512472119,1.206314307,1.663877028,0.911754627,2.471757217,0.954429218,1.049156879,1.520149126,8.571011958,3.734669569,3.423910771,3.093857871,7.927272056,0.936352239,2.875080945,0.658798255,1.581243547,1.216262112,2.371266958,1.563146995,,ECAL_Bloom(Prather)_20251217.csv,,,,,,,,,,
,,,SD:,2.4%,5.587067482,1.59512569,0.831461523,0.965438401,0.780069055,205.4526606,0.58063413,0.514912334,0.696610073,0.402773154,0.526074859,0.662887281,0.534128787,0.83545905,0.421280673,1.127178207,0.427401692,0.47362234,0.75179782,28.88357032,8.599655128,8.638940605,8.614570859,3.454924327,1.1%,1.248492157,0.7%,5.0%,1.4%,1.014014847,1.8%,,ECAL_Bloom(Prather)_20251217.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20251217.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_20251217.csv,,,,,,,,,,
1,,UNKNOWN,01_Rinse,3.7%,-2.303420931,-2.94128422,-2.241806528,0.792879283,-0.144176049,41509.87029,-0.001061406,-0.021182895,-0.020339084,-1.409839394,-0.012625828,-0.140661393,-0.067715705,-3.619184141,-0.000225457,-3.38813E-19,-0.000222837,0.000674097,-0.022705468,-1609.476505,-121.7455249,-0.001548499,-0.000620145,-16.5808957,0.1%,0.000432748,0.0%,,0.0%,-0.000190162,,,ECAL_Bloom(Prather)_252403.csv,,-6.611525253,1191.277771,0.0%,-35515.01901,-0.392594539,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
1,,,1,0.0%,-2.180955864,-2.939164508,-2.214281372,0.399691256,-0.17654213,41022.00288,-0.001379828,-0.020767552,-0.019713271,-1.421368246,-0.010799006,-0.133030874,-0.068652162,-4.115722158,-0.000225457,0.007297769,-0.000891348,0,-0.022761118,-1631.498277,-133.5049869,-0.001719096,-0.000708737,-16.79588593,0.1%,0.002658979,0.0%,,0.0%,-0.000186281,,,ECAL_Bloom(Prather)_252403.csv,,-5.995198533,1193.105461,0.0%,-35579.82307,-0.625698426,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
1,,,2,9.3%,-2.38998196,-2.939164497,-2.214281311,0.899321992,-0.073559154,41218.01712,-0.000583773,-0.021522725,-0.021590712,-1.421368246,-0.01322706,-0.142224284,-0.069372517,-3.517480095,-0.000225457,-0.010946653,-0.000519953,0.003370484,-0.022761118,-1631.498093,-123.1289947,-0.00145664,-0.000708737,-16.98283313,0.1%,0.00047121,0.0%,,0.0%,-0.000186281,,,ECAL_Bloom(Prather)_252403.csv,,-5.43489418,1191.27777,0.0%,-38172.13622,-0.134952799,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
1,,,3,7.0%,-2.237516648,-2.944463825,-2.244864879,0.959056212,-0.205965859,39106.03864,-0.001379828,-0.022655483,-0.020339084,-1.396663564,-0.013920776,-0.141304947,-0.066311019,-3.333376263,-0.000225457,0.007297769,-0.001262743,0,-0.022204616,-1631.498882,-116.2116596,-0.001587868,-0.000708737,-16.48430493,0.2%,-0.000105781,0.0%,,0.0%,-0.000186281,,,ECAL_Bloom(Prather)_252403.csv,,-7.395943168,1192.496231,0.0%,-32663.47862,-0.073612525,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
1,,,4,2.3%,-2.31375016,-2.949763121,-2.260156663,0.910185736,-0.132406405,42126.09203,-0.001379828,-0.019634785,-0.02065199,-1.396663564,-0.012302102,-0.144062929,-0.06577075,-3.424430481,-0.000225457,0.007297769,0.002079813,0,-0.022761118,-1594.795348,-123.1289947,-0.00145664,-0.000708737,-16.20388519,0.2%,-0.000370231,0.0%,,0.0%,-0.000195983,,,ECAL_Bloom(Prather)_252403.csv,,-7.115795473,1190.668542,0.0%,-32987.52222,-0.380327146,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
1,,,5,0.0%,-2.394900024,-2.933865148,-2.275448417,0.796141217,-0.132406699,44077.20076,-0.000583774,-0.021333931,-0.019400364,-1.413133352,-0.012880198,-0.142683931,-0.068472075,-3.704911708,-0.000225457,-0.010946653,-0.000519953,0,-0.023039369,-1558.091924,-112.7529886,-0.001522253,-0.000265777,-16.43756932,0.1%,-0.000490437,0.0%,,0.0%,-0.000195983,,,ECAL_Bloom(Prather)_252403.csv,,-7.115794913,1188.840849,0.0%,-38172.13493,-0.748381796,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
,,,Mean:,3.7%,-2.303420931,-2.94128422,-2.241806528,0.792879283,-0.144176049,41509.87029,-0.001061406,-0.021182895,-0.020339084,-1.409839394,-0.012625828,-0.140661393,-0.067715705,-3.619184141,-0.000225457,-3.38813E-19,-0.000222837,0.000674097,-0.022705468,-1609.476505,-121.7455249,-0.001548499,-0.000620145,-16.5808957,0.1%,0.000432748,0.0%,,0.0%,-0.000190162,,,ECAL_Bloom(Prather)_252403.csv,,-6.611525253,1191.277771,0.0%,-35515.01901,-0.392594539,,,,
,,,RSD [%]:,113.5368969,4.078865468,0.205425852,1.220210119,28.71284969,34.90336367,4.355100623,41.07918497,5.212126796,4.213221217,0.88583389,9.325387558,3.11396464,2.329128942,8.559426316,0,2.949378e+018,593.9510299,223.6067977,1.342446022,2.03969192,6.540238573,7.090315409,31.94381912,1.858361278,59.26547641,300.0643427,223.6067977,,44.82112977,2.794496343,,,ECAL_Bloom(Prather)_252403.csv,,12.852349,0.140055114,149.0711985,7.534887092,75.25990416,,,,
,,,SD:,4.2%,0.093953441,0.006042158,0.02735475,0.227658237,0.050322291,1807.796619,0.000436017,0.001104079,0.000856931,0.012488835,0.001177407,0.004380146,0.001577186,0.3097814,0,0.009992881,0.001323543,0.001507326,0.000304809,32.82836223,7.962447779,0.000109793,0.000198098,0.308132945,0.1%,0.001298522,0.0%,,0.0%,5.31407E-06,,,ECAL_Bloom(Prather)_252403.csv,,0.8497363,1.668445444,0.0%,2676.016583,0.295466273,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
No,,Sample Type,Label,6Li (KED),23Na (KED) [ppb],24Mg (KED) [ppb],27Al (KED) [ppb],39K (KED) [ppb],44Ca (KED) [ppb],32S (KED) [ppb],51V (KED) [ppb],52Cr (KED) [ppb],55Mn (KED) [ppb],57Fe (KED) [ppb],59Co (KED) [ppb],60Ni (KED) [ppb],63Cu (KED) [ppb],66Zn (KED) [ppb],71Ga (KED) [ppb],72Ge (KED) [ppb],75As (KED) [ppb],77Se (KED) [ppb],88Sr (KED) [ppb],95Mo (KED) [ppb],105Pd (KED) [ppb],107Ag (KED) [ppb],111Cd (KED) [ppb],182W (KED) [ppb],45Sc (KED),208Pb (KED) [ppb],89Y (KED),,209Bi (KED),238U (KED) [ppb],,,ECAL_Bloom(Prather)_252403.csv,,31P (KED) [ppb],90Zr (KED) [ppb],115In (KED),118Sn (KED) [ppb],130Te (KED) [ppb],,,,
2,,BLK,,100.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0%,0,100.0%,,100.0%,0,,,ECAL_Bloom(Prather)_252403.csv,,0,0,100.0%,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
2,,BLK,02_Blank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
,,,Residuum:,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,ECAL_Bloom(Prather)_252403.csv,,0.0,0.0,,0.0,0.0,,,,
,,,IDL(LOD):,,1.3,0.4,0.5,0.7,0.3,,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,752.5,64.2,0.0,0.0,2.6,,0.0,,,,0.0,,,ECAL_Bloom(Prather)_252403.csv,,5.0,,,"12,830.7",0.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
,,,Mean:,100.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0%,0,100.0%,,100.0%,0,,,ECAL_Bloom(Prather)_252403.csv,,0,0,100.0%,0,0,,,,
,,,RSD [%]:,,10.34815549,4.166575758,7.071080686,2.489501016,25.05559458,2.125482178,56.72262904,17.72268564,11.32062259,13.91560705,22.71778648,5.008004021,8.636997531,1.240662408,136.9306394,91.28709292,23.69648969,,16.23974801,11.39935505,15.6281029,20.4051357,34.23267411,4.467081544,,6.078420964,,,,24.60354786,,,ECAL_Bloom(Prather)_252403.csv,,19.40517042,1.888013549,,10.0907115,10.82269908,,,,
,,,SD:,,0.445281629,0.124891313,0.163061378,0.239307146,0.11058396,4938.944821,0.000782675,0.004583966,0.003081816,0.200083891,0.003609017,0.007744135,0.006442772,0.068016757,0.000308719,0.009992881,0.000563249,0,0.003786723,250.8312764,21.40482031,0.000457893,0.00024262,0.863023497,,0.000243159,,,,4.82189E-05,,,ECAL_Bloom(Prather)_252403.csv,,1.652648469,22.52599275,,4276.909863,0.227051619,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
No,,Sample Type,Label,6Li (KED),23Na (KED) [ppb],24Mg (KED) [ppb],27Al (KED) [ppb],39K (KED) [ppb],44Ca (KED) [ppb],32S (KED) [ppb],51V (KED) [ppb],52Cr (KED) [ppb],55Mn (KED) [ppb],57Fe (KED) [ppb],59Co (KED) [ppb],60Ni (KED) [ppb],63Cu (KED) [ppb],66Zn (KED) [ppb],71Ga (KED) [ppb],72Ge (KED) [ppb],75As (KED) [ppb],77Se (KED) [ppb],88Sr (KED) [ppb],95Mo (KED) [ppb],105Pd (KED) [ppb],107Ag (KED) [ppb],111Cd (KED) [ppb],182W (KED) [ppb],45Sc (KED),208Pb (KED) [ppb],89Y (KED),,209Bi (KED),238U (KED) [ppb],,,ECAL_Bloom(Prather)_252403.csv,,31P (KED) [ppb],90Zr (KED) [ppb],115In (KED),118Sn (KED) [ppb],130Te (KED) [ppb],,,,
3,,STD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
3,,STD,03_1ppb,4.2%,11.178 (1.022),7.495 (1.022),4.111 (1.022),2.657 (1.022),2.113 (1.022),"5,578.352 (1.022)",1.167 (1.022),1.235 (1.022),1.162 (1.022),1.853 (1.022),1.194 (1.022),1.394 (1.022),1.451 (1.022),-3.013 (1.022),1.122 (1.022),1.310 (1.022),1.123 (1.022),1.179 (1.022),1.101 (1.022),-45.881 (1.022),-74.708 (1.022),1.188 (1.022),1.156 (1.022),-7.844 (1.022),1.0%,1.050 (1.022),0.1%,,0.1%,0.999 (1.022),,,ECAL_Bloom(Prather)_252403.csv,,0.336 (1.022),690.815 (1.022),0.0%,"-4,601.463 (1.022)",0.209 (1.022),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
3,,,1,2.3%,11.280 (1.022),6.935 (1.022),4.056 (1.022),2.094 (1.022),2.060 (1.022),"-5,203.588 (1.022)",1.148 (1.022),1.222 (1.022),1.148 (1.022),1.675 (1.022),1.179 (1.022),1.384 (1.022),1.446 (1.022),-3.060 (1.022),1.124 (1.022),1.412 (1.022),1.099 (1.022),1.079 (1.022),1.051 (1.022),-62.398 (1.022),-71.249 (1.022),1.170 (1.022),1.125 (1.022),-9.255 (1.022),0.8%,1.040 (1.022),0.2%,,0.1%,0.981 (1.022),,,ECAL_Bloom(Prather)_252403.csv,,1.289 (1.022),767.834 (1.022),0.0%,"-8,036.324 (1.022)",0.478 (1.022),,,,
3,,,2,0.0%,11.147 (1.022),7.725 (1.022),3.857 (1.022),3.121 (1.022),1.957 (1.022),"6,691.958 (1.022)",1.165 (1.022),1.252 (1.022),1.143 (1.022),1.766 (1.022),1.196 (1.022),1.375 (1.022),1.438 (1.022),-3.018 (1.022),1.135 (1.022),1.303 (1.022),1.148 (1.022),1.267 (1.022),1.126 (1.022),-44.045 (1.022),-85.084 (1.022),1.180 (1.022),1.172 (1.022),-8.398 (1.022),0.8%,1.047 (1.022),0.1%,,0.1%,0.986 (1.022),,,ECAL_Bloom(Prather)_252403.csv,,1.569 (1.022),719.697 (1.022),0.0%,"-2,851.620 (1.022)",-0.319 (1.022),,,,
3,,,3,9.3%,10.842 (1.022),7.524 (1.022),4.469 (1.022),2.474 (1.022),1.971 (1.022),"5,538.086 (1.022)",1.189 (1.022),1.224 (1.022),1.178 (1.022),1.922 (1.022),1.182 (1.022),1.382 (1.022),1.455 (1.022),-2.987 (1.022),1.108 (1.022),1.084 (1.022),1.128 (1.022),1.200 (1.022),1.091 (1.022),-16.518 (1.022),-74.708 (1.022),1.178 (1.022),1.154 (1.022),-7.697 (1.022),0.9%,1.058 (1.022),0.1%,,0.1%,0.988 (1.022),,,ECAL_Bloom(Prather)_252403.csv,,1.009 (1.022),632.563 (1.022),0.0%,-907.353 (1.022),0.294 (1.022),,,,
3,,,4,7.0%,11.268 (1.022),7.794 (1.022),4.040 (1.022),2.947 (1.022),2.016 (1.022),"9,320.328 (1.022)",1.162 (1.022),1.238 (1.022),1.176 (1.022),1.930 (1.022),1.201 (1.022),1.444 (1.022),1.467 (1.022),-2.986 (1.022),1.122 (1.022),1.485 (1.022),1.108 (1.022),1.207 (1.022),1.124 (1.022),56.891 (1.022),-71.249 (1.022),1.198 (1.022),1.166 (1.022),-7.277 (1.022),0.9%,1.062 (1.022),0.0%,,0.1%,1.012 (1.022),,,ECAL_Bloom(Prather)_252403.csv,,-0.953 (1.022),650.843 (1.022),0.0%,"-6,740.178 (1.022)",0.233 (1.022),,,,
3,,,5,2.3%,11.354 (1.022),7.497 (1.022),4.132 (1.022),2.648 (1.022),2.560 (1.022),"11,544.975 (1.022)",1.173 (1.022),1.239 (1.022),1.162 (1.022),1.972 (1.022),1.210 (1.022),1.383 (1.022),1.448 (1.022),-3.016 (1.022),1.123 (1.022),1.266 (1.022),1.132 (1.022),1.143 (1.022),1.115 (1.022),-163.336 (1.022),-71.249 (1.022),1.215 (1.022),1.161 (1.022),-6.591 (1.022),1.5%,1.045 (1.022),0.0%,,0.1%,1.026 (1.022),,,ECAL_Bloom(Prather)_252403.csv,,-1.233 (1.022),683.138 (1.022),0.0%,"-4,471.840 (1.022)",0.356 (1.022),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
,,,Residuum:,,10.2,6.5,3.1,1.6,1.1,"5,577.3",0.1,0.2,0.1,0.8,0.2,0.4,0.4,-4.0,0.1,0.3,0.1,0.2,0.1,-46.9,-75.7,0.2,0.1,-8.9,,0.0,,,,0.0,,,ECAL_Bloom(Prather)_252403.csv,,-0.7,689.8,,"-4,602.5",-0.8,,,,
,,,Confidence Delta:,,+/-0.3,+/-0.4,+/-0.2,+/-0.2,+/-0.2,,+/-0.1,+/-0.1,+/-0.1,+/-0.1,+/-0.1,+/-0.1,+/-0.1,+/-0.2,+/-0.0,+/-0.1,+/-0.0,+/-0.1,+/-0.0,+/-34.5,+/-12.1,+/-0.1,+/-0.0,+/-0.2,,+/-0.0,,,,+/-0.0,,,ECAL_Bloom(Prather)_252403.csv,,+/-0.0,"+/-3,744.8",,,+/-0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
4,,STD,04_10ppb,3.3%,19.767 (10.206),17.357 (10.206),14.911 (10.206),13.201 (10.206),14.281 (10.206),"6,650.210 (10.206)",11.653 (10.206),11.830 (10.206),11.499 (10.206),11.126 (10.206),12.109 (10.206),12.367 (10.206),12.797 (10.206),8.518 (10.206),11.313 (10.206),12.940 (10.206),11.115 (10.206),11.956 (10.206),11.327 (10.206),-326.670 (10.206),-63.640 (10.206),12.245 (10.206),11.207 (10.206),1.393 (10.206),0.7%,10.490 (10.206),0.1%,,0.1%,10.285 (10.206),,,ECAL_Bloom(Prather)_252403.csv,,9.917 (10.206),736.879 (10.206),0.0%,"-5,508.765 (10.206)",10.134 (10.206),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
4,,,1,9.3%,19.764 (10.206),17.068 (10.206),14.379 (10.206),13.561 (10.206),14.404 (10.206),-872.440 (10.206),11.793 (10.206),11.934 (10.206),11.561 (10.206),10.982 (10.206),12.133 (10.206),12.481 (10.206),12.744 (10.206),8.537 (10.206),11.076 (10.206),12.688 (10.206),10.987 (10.206),11.814 (10.206),11.332 (10.206),-466.147 (10.206),-81.625 (10.206),12.147 (10.206),11.211 (10.206),-0.545 (10.206),0.5%,10.417 (10.206),0.1%,,0.1%,10.136 (10.206),,,ECAL_Bloom(Prather)_252403.csv,,10.254 (10.206),840.341 (10.206),0.0%,"-10,304.628 (10.206)",10.048 (10.206),,,,
4,,,2,4.7%,20.043 (10.206),17.264 (10.206),14.761 (10.206),13.154 (10.206),13.727 (10.206),"2,736.653 (10.206)",11.596 (10.206),11.690 (10.206),11.562 (10.206),10.430 (10.206),12.001 (10.206),12.297 (10.206),12.711 (10.206),8.586 (10.206),11.325 (10.206),13.017 (10.206),10.982 (10.206),11.835 (10.206),11.452 (10.206),-255.097 (10.206),-50.497 (10.206),12.156 (10.206),11.049 (10.206),1.792 (10.206),1.1%,10.410 (10.206),0.1%,,0.1%,10.410 (10.206),,,ECAL_Bloom(Prather)_252403.csv,,7.452 (10.206),722.743 (10.206),0.0%,"-6,092.054 (10.206)",9.005 (10.206),,,,
4,,,3,2.3%,19.641 (10.206),17.301 (10.206),14.563 (10.206),12.855 (10.206),14.478 (10.206),"7,005.311 (10.206)",11.547 (10.206),11.829 (10.206),11.359 (10.206),11.163 (10.206),12.091 (10.206),12.403 (10.206),12.856 (10.206),8.578 (10.206),11.334 (10.206),12.469 (10.206),11.272 (10.206),11.929 (10.206),11.203 (10.206),-200.040 (10.206),-71.249 (10.206),12.318 (10.206),11.145 (10.206),1.792 (10.206),0.7%,10.448 (10.206),0.1%,,0.1%,10.347 (10.206),,,ECAL_Bloom(Prather)_252403.csv,,10.534 (10.206),709.339 (10.206),0.1%,"-1,879.449 (10.206)",10.968 (10.206),,,,
4,,,4,0.0%,19.836 (10.206),17.407 (10.206),15.664 (10.206),13.230 (10.206),14.390 (10.206),"10,322.556 (10.206)",11.629 (10.206),11.906 (10.206),11.518 (10.206),12.028 (10.206),12.271 (10.206),12.387 (10.206),12.884 (10.206),8.468 (10.206),11.337 (10.206),13.108 (10.206),11.115 (10.206),12.128 (10.206),11.347 (10.206),-411.090 (10.206),-53.956 (10.206),12.314 (10.206),11.378 (10.206),1.324 (10.206),0.7%,10.692 (10.206),0.1%,,0.1%,10.225 (10.206),,,ECAL_Bloom(Prather)_252403.csv,,11.374 (10.206),713.604 (10.206),0.0%,"-1,555.436 (10.206)",10.416 (10.206),,,,
4,,,5,0.0%,19.552 (10.206),17.742 (10.206),15.190 (10.206),13.203 (10.206),14.404 (10.206),"14,058.968 (10.206)",11.699 (10.206),11.788 (10.206),11.494 (10.206),11.023 (10.206),12.049 (10.206),12.270 (10.206),12.792 (10.206),8.421 (10.206),11.492 (10.206),13.418 (10.206),11.218 (10.206),12.074 (10.206),11.302 (10.206),-300.977 (10.206),-60.873 (10.206),12.290 (10.206),11.252 (10.206),2.602 (10.206),0.6%,10.482 (10.206),0.0%,,0.1%,10.306 (10.206),,,ECAL_Bloom(Prather)_252403.csv,,9.973 (10.206),698.370 (10.206),0.0%,"-7,712.259 (10.206)",10.232 (10.206),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECAL_Bloom(Prather)_252403.csv,,,,,,,,,,
,,,Residuum:,,9.6,7.2,4.7,3.0,4.1,"6,640.0",1.4,1.6,1.3,0.9,1.9,2.2,2.6,-1.7,1.1,2.7,0.9,1.7,1.1,-336.9,-73.8,2.0,1.0,-8.8,,0.3,,,,0.1,,,ECAL_Bloom(Prather)_252403.csv,,-0.3,726.7,,"-5,519.0",-0.1,,,,
